fitzpatrick_scale,three_partition_label,label,local_filename,md5hash,fitzpatrick_centaur,nine_partition_label,qc,url,url_alphanum
3,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\recessive-dystrophic-epidermolysis-bullosa1.jpg,cac27ffb85498c41d0759b81400720dc,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/r/recessive-dystrophic-epidermolysis-bullosa/recessive-dystrophic-epidermolysis-bullosa1.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrecessivedystrophicepidermolysisbullosarecessivedystrophicepidermolysisbullosa1jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa_simplex_of_weber_cockayne_type2.jpg,303c4955cd32c0d42a96d0a20ea32576,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa_simplex_of_weber_cockayne_type/epidermolysis_bullosa_simplex_of_weber_cockayne_type2.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosasimplexofwebercockaynetypeepidermolysisbullosasimplexofwebercockaynetype2jpg.jpg
2,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa18.jpg,3c31baedd0ee0a5604b5b8c5d91d9241,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa18.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa18jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\recessive-dystrophic-epidermolysis-bullosa2.jpg,f015e205eb8167043a2d3b8b75684e29,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/r/recessive-dystrophic-epidermolysis-bullosa/recessive-dystrophic-epidermolysis-bullosa2.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrecessivedystrophicepidermolysisbullosarecessivedystrophicepidermolysisbullosa2jpg.jpg
5,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa33.jpg,2fa39d6416badd073868cec8ad52ecb8,5.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa33.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa33jpg.jpg
2,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa_simplex_of_weber_cockayne_type5.jpg,5ca9e8fd72a7be90b8c9606acd0d7a45,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa_simplex_of_weber_cockayne_type/epidermolysis_bullosa_simplex_of_weber_cockayne_type5.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosasimplexofwebercockaynetypeepidermolysisbullosasimplexofwebercockaynetype5jpg.jpg
3,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa_simplex9.jpg,df31e291299c5f7c4ceb3e6efa02fdbd,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa_simplex/epidermolysis_bullosa_simplex9.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosasimplexepidermolysisbullosasimplex9jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa_simplex5.jpg,4269d7fbe2ce802c124c1ffcd4b8d5e4,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa_simplex/epidermolysis_bullosa_simplex5.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosasimplexepidermolysisbullosasimplex5jpg.jpg
2,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa14.jpg,1551844239a3b1ee5785d2732e67b0a3,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa14.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa14jpg.jpg
4,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa23.jpg,190cc8fcdf4274ee8777c34bdac776ed,5.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa23.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa23jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa44.jpg,4971e1ef279e3b55b309d335eba5da9e,1.0,genodermatoses,2 Characteristic,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa44.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa44jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa10.jpg,b4012a63aaf2daf075784cab2a0d1766,2.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa10.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa10jpg.jpg
5,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa_simplex10.jpg,2fc7bad2a5fcd5fdadfc85cccb84b505,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa_simplex/epidermolysis_bullosa_simplex10.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosasimplexepidermolysisbullosasimplex10jpg.jpg
2,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa40.jpg,b0caa25c5c02506c62661f14ea25a400,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa40.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa40jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa34.jpg,baa025993d2f07ed3b13c0ed5679024f,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa34.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa34jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa29.jpg,e78270730593f1b509541083b47d6303,-1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa29.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa29jpg.jpg
2,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa45.jpg,e95d036224188ad55cd720feef1783fe,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa45.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa45jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa26.jpg,c32b1b7478ff012778dd8db27d878fc9,1.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa26.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa26jpg.jpg
2,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa4.jpg,4274758c1962b0e4e6f98fbc9f9946a0,3.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa4.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa4jpg.jpg
5,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa25.jpg,6585b76f55cffb518bbaea6bd3862f3f,4.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa25.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa25jpg.jpg
3,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa22.jpg,8d827780876bbd5acbaaf277a5251211,3.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa22.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa22jpg.jpg
4,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa46.jpg,e8f0aedf9fedf0b68b8d2d4e8c517984,4.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa46.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa46jpg.jpg
1,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\junctional-epidermolysis-bullosa3.jpg,c1f3db0666ffd334a511e89fd9ba7064,2.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/J/junctional-epidermolysis-bullosa/junctional-epidermolysis-bullosa3.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjunctionalepidermolysisbullosajunctionalepidermolysisbullosa3jpg.jpg
5,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa1.jpg,9a858678c1ca45048fea968916a3a0f4,5.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa1.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa1jpg.jpg
6,non-neoplastic,epidermolysis bullosa,fitzpatrick_images\epidermolysis_bullosa17.jpg,1d8f3174b0f4389e67feadda75acd642,5.0,genodermatoses,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa17.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa17jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis145.jpg,7426c1cac726034e82b7f6b2c4a895d8,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis145.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis145jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis74.jpg,d88dad83cc3680c8689dcc7e36ca4290,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis74.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis74jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis94.jpg,98bef7c8cc4521eab1f8cced801fdb11,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis94.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis94jpg.jpg
1,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis125.jpg,4da76fdfd312fd889a3e0d02b666dede,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis125.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis125jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis171.jpg,732819951dcf2b53d15ea7b8bb123b71,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis171.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis171jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis76.jpg,29b9ae58884e647dd3b9315ee23c41ba,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis76.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis76jpg.jpg
6,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis159.jpg,2e3b410b4c54081cac94ccfa3f9f8c8b,6.0,inflammatory,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis159.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis159jpg.jpg
5,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatophytie26.jpg,074d596348f9974d5fde86afa06fa605,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie26.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie26jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis179.jpg,a1709451a53dc8c96fc80e7a8846e2a1,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis179.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis179jpg.jpg
1,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis107.jpg,7bdd5725a6224a1fa18bcdb1b391aae4,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis107.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis107jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis70.jpg,47ddd4fc1852930ecb1362dc436cbaa3,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis70.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis70jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis96.jpg,395835160b65717de5746c97a038b722,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis96.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis96jpg.jpg
4,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis130.jpg,b52efd7c589b38ca46aa4adb9ba498e0,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis130.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis130jpg.jpg
1,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis101.jpg,e63c3b3f0ab8905e204fe467cc7411f9,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis101.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis101jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis178.jpg,1ff28481af19f530c70721fafe2decc0,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis178.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis178jpg.jpg
1,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis147.jpg,f77b86fd77038d90a20865c742e5b29b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis147.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis147jpg.jpg
6,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatophytie22.jpg,e1a083092c7217fb3b5ee52b0b1b4099,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie22.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie22jpg.jpg
1,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis175.jpg,993841d17697a0ff4c5e60a9c307e483,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis175.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis175jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis143.jpg,99ade605cf7edc8b433e99183a2bfaff,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis143.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis143jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis127.jpg,3267e680f16ec8ce2c4dab0eae85d667,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis127.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis127jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatophytie12.jpg,192c8a174e6f594b44cdd00dd9f73d44,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie12.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie12jpg.jpg
6,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis180.jpg,b35e33d66e25c189e187ffa1c8baef91,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis180.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis180jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatophytie21.jpg,0715f4136941f5e5a013490810d4395d,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie21.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie21jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis173.jpg,6e54d9d2720a60111c2de909f4955e3a,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis173.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis173jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatophytie15.jpg,eb368c2cab6836c68884ae36dec3590f,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie15.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie15jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatophytie20.jpg,5395ae2776968256dafd9e0161daa4e9,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie20.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie20jpg.jpg
1,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis108.jpg,bc5ed788e051faaead09226435ebf060,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis108.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis108jpg.jpg
1,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis65.jpg,959e32eb964bb6076f2bb1da3b88585a,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis65.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis65jpg.jpg
6,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis160.jpg,87cf70830aa7815e9daa81090235efd8,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis160.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis160jpg.jpg
4,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis75.jpg,0baf926f3983cc51160208c3af29106c,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis75.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis75jpg.jpg
3,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis156.jpg,54e35ddd9a4969f4f82400e9782acef0,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis156.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis156jpg.jpg
3,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis105.jpg,eacc89d87bba39db2f6168c1a7a6d117,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis105.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis105jpg.jpg
3,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatophytie10.jpg,081c6550adc0e5e69f00d7dc9d4459cf,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie10.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie10jpg.jpg
3,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis89.jpg,3ebdf5bc47b0a5db96b1cb22841b0fa0,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis89.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis89jpg.jpg
2,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis152.jpg,123c3afd6a84ea257cbf51930b1643d0,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis152.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis152jpg.jpg
6,non-neoplastic,dermatomyositis,fitzpatrick_images\dermatomyositis162.jpg,f0c4cdd4fc15a9ee1b0e62fe2fb57806,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis162.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis162jpg.jpg
